project,percent_coverage_s,statement_coverage,percent_coverage_c,checked_coverage
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,True,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,True,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,True,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,True,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,True,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,True,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,False,25,True
project,25,True,25,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,True,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,True,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,True,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,True,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,True,30,True
project,30,True,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,True,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,True,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,True,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,True,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,30,False,30,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,True,35,True
project,35,False,35,True
project,35,True,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,True,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,True,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,True,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,True,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,True,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,True,35,True
project,35,True,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,True,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,35,False,35,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,True,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,True,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,True,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,True,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,True,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,True,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,True,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,True,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
project,40,False,40,True
